Model year,Make,Model,Vehicle class,Engine size,Cylinders,Transmission,Fuel type,City,Highway,Combined,Combined (mpg),CO2 emissions
2022,Hyundai,Kona,Sport utility vehicle: Small,1.6,4,AM7,X,8.0,6.8,7.5,38,176
2022,Hyundai,Kona,Sport utility vehicle: Small,2.0,4,AV,X,8.0,6.6,7.4,38,174
2022,Hyundai,Kona N,Sport utility vehicle: Small,2.0,4,AM8,Z,11.8,8.7,10.4,27,246
2022,Hyundai,Kona AWD,Sport utility vehicle: Small,1.6,4,AM7,X,8.8,7.4,8.2,34,193
2022,Hyundai,Kona AWD,Sport utility vehicle: Small,2.0,4,AV,X,8.5,7.2,7.9,36,187
2022,Hyundai,Palisade AWD,Sport utility vehicle: Standard,3.8,6,AS8,X,12.3,9.6,11.1,25,265
2022,Hyundai,Santa Cruz AWD,Pickup truck: Small,2.5,4,AM8,X,12.1,8.6,10.6,27,250
2022,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,2.5,4,AM8,X,11.0,8.5,9.9,29,233
2022,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,2.5,4,AS8,X,10.6,9.3,10.0,28,235
2022,Hyundai,Santa Fe Hybrid,Sport utility vehicle: Small,1.6,4,AM6,X,7.1,7.9,7.4,38,176
2022,Hyundai,Sonata,Full-size,1.6,4,AS8,X,8.8,6.4,7.7,37,183
2022,Hyundai,Sonata,Full-size,2.5,4,AM8,X,10.1,7.2,8.8,32,208
2022,Hyundai,Sonata,Full-size,2.5,4,AS8,X,8.8,6.4,7.7,37,182
2022,Hyundai,Sonata Hybrid,Full-size,2.0,4,AM6,X,5.3,4.6,5.0,56,117
2022,Hyundai,Tucson,Sport utility vehicle: Small,2.5,4,AS8,X,9.1,7.1,8.2,34,194
2022,Hyundai,Tucson AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.9,8.0,9.0,31,214
2022,Hyundai,Tucson Hybrid,Sport utility vehicle: Small,1.6,4,AM6,X,6.3,6.6,6.4,44,152
2022,Hyundai,Veloster N,Compact,2.0,4,AM8,Z,12.0,8.6,10.5,27,248
2022,Hyundai,Veloster N,Compact,2.0,4,M6,Z,10.6,8.3,9.5,30,226
2022,Hyundai,Venue,Mid-size,1.6,4,AV1,X,7.9,6.9,7.5,38,176
2022,Hyundai,Venue,Mid-size,1.6,4,M6,X,8.6,6.8,7.8,36,184
2022,Infiniti,Q50 AWD,Mid-size,3.0,6,AS7,Z,12.5,8.7,10.8,26,254
2022,Infiniti,Q50 AWD Red Sport,Mid-size,3.0,6,AS7,Z,12.5,9.3,11.1,25,261
2022,Infiniti,Q60 AWD,Subcompact,3.0,6,AS7,Z,12.3,8.7,10.7,26,252
2022,Infiniti,Q60 AWD Red Sport,Subcompact,3.0,6,AS7,Z,12.5,9.2,11.0,26,259
2022,Infiniti,QX50 AWD,Sport utility vehicle: Small,2.0,4,AV8,Z,10.8,8.3,9.7,29,228
2022,Infiniti,QX55 AWD,Sport utility vehicle: Small,2.0,4,AV8,Z,10.5,8.3,9.5,30,223
2022,Infiniti,QX60 AWD,Sport utility vehicle: Standard,3.5,6,AS9,Z,11.9,9.5,10.8,26,253
2022,Infiniti,QX80 4WD,Sport utility vehicle: Standard,5.6,8,AS7,Z,17.5,12.2,15.1,19,355
2022,Jaguar,E-PACE P250,Sport utility vehicle: Small,2.0,4,AS9,Z,11.5,9.2,10.4,27,247
2022,Jaguar,E-PACE P300,Sport utility vehicle: Small,2.0,4,AS9,Z,11.2,9.2,10.3,27,245
2022,Jaguar,F-PACE P250,Sport utility vehicle: Small,2.0,4,AS8,Z,10.7,8.8,9.9,29,227
2022,Jaguar,F-PACE P340,Sport utility vehicle: Small,3.0,6,AS8,Z,12.0,8.8,10.6,27,250
2022,Jaguar,F-PACE P400,Sport utility vehicle: Small,3.0,6,AS8,Z,12.1,9.1,10.8,26,253
2022,Jaguar,F-PACE SVR,Sport utility vehicle: Small,5.0,8,AS8,Z,15.5,11.0,13.5,21,316
2022,Jaguar,F-TYPE P450 Convertible,Two-seater,5.0,8,AS8,Z,14.1,9.7,12.1,23,286
2022,Jaguar,F-TYPE P450 Convertible AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299
2022,Jaguar,F-TYPE P450 Coupe,Two-seater,5.0,8,AS8,Z,14.1,9.7,12.1,23,286
2022,Jaguar,F-TYPE P450 Coupe AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299
2022,Jaguar,F-TYPE R Convertible AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299
2022,Jaguar,F-TYPE R Coupe AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299
2022,Jaguar,XF P300 AWD,Mid-size,2.0,4,AS8,Z,10.6,7.7,9.3,30,219
2022,Jeep,Cherokee,Sport utility vehicle: Small,2.0,4,A9,X,10.4,7.6,9.1,31,214
2022,Jeep,Cherokee,Sport utility vehicle: Small,2.4,4,A9,X,10.8,7.5,9.3,30,219
2022,Jeep,Cherokee,Sport utility vehicle: Small,3.2,6,A9,X,11.9,8.2,10.2,28,240
2022,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2.0,4,A9,X,11.2,8.0,9.8,29,229
2022,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2.4,4,A9,X,11.2,8.0,9.8,29,230
2022,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,3.2,6,A9,X,12.2,8.6,10.6,27,249
2022,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,3.2,6,A9,X,12.9,9.7,11.5,25,268
2022,Jeep,Compass,Sport utility vehicle: Small,2.4,4,A6,X,10.6,7.6,9.3,30,218
2022,Jeep,Compass 4X4,Sport utility vehicle: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222
2022,Jeep,Gladiator 4X4 EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,10.8,8.5,9.8,29,263
2022,Jeep,Gladiator 4X4 Rubicon EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,11.0,8.7,10.0,28,271
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23,290
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,X,14.3,10.4,12.6,22,296
2022,Jeep,Grand Cherokee 4X4,Sport utility vehicle: Standard,3.6,6,A8,X,12.3,9.2,10.9,26,256
2022,Jeep,Grand Cherokee 4X4,Sport utility vehicle: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331
2022,Jeep,Grand Cherokee L 4X4,Sport utility vehicle: Standard,3.6,6,A8,X,13.0,9.4,11.3,25,266
2022,Jeep,Grand Cherokee L 4X4,Sport utility vehicle: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331
2022,Jeep,Grand Cherokee WK 4X4,Sport utility vehicle: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265
2022,Jeep,Grand Wagoneer 4X4,Sport utility vehicle: Standard,3.0,6,A8,Z,16.3,11.8,14.3,20,334
2022,Jeep,Grand Wagoneer 4X4,Sport utility vehicle: Standard,6.4,8,A8,Z,18.6,12.8,16.0,18,374
2022,Jeep,Renegade,Sport utility vehicle: Small,1.3,4,A9,X,9.8,7.4,8.7,32,204
2022,Jeep,Renegade 4X4,Sport utility vehicle: Small,1.3,4,A9,X,10.1,8.1,9.2,31,222
2022,Jeep,Renegade 4X4 Trailhawk,Sport utility vehicle: Small,1.3,4,A9,X,10.8,8.7,9.9,29,231
2022,Jeep,Wagoneer 4X4,Sport utility vehicle: Standard,5.7,8,A8,X,15.6,11.7,13.8,20,323
2022,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,2.0,4,A8,X,10.7,9.8,10.3,27,241
2022,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,3.6,6,A8,X,12.8,10.4,11.8,24,274
2022,Jeep,Wrangler JL 4X4 eTorque,Sport utility vehicle: Small,3.6,6,A8,X,12.0,9.8,11.0,26,258
2022,Jeep,Wrangler JL 4X4,Sport utility vehicle: Small,3.6,6,M6,X,13.7,9.6,11.8,24,277
2022,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,2.0,4,A8,X,11.5,9.9,10.8,26,251
2022,Jeep,Wrangler JL Unlimited 4X4 EcoDiesel,Sport utility vehicle: Small,3.0,6,A8,D,10.6,8.1,9.5,30,255
2022,Jeep,Wrangler JL Unlimited 4X4 Rubicon EcoDiesel,Sport utility vehicle: Small,3.0,6,A8,D,11.2,9.0,10.2,28,275
2022,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,3.6,6,A8,X,12.9,10.2,11.7,24,275
2022,Jeep,Wrangler JL Unlimited 4X4 eTorque,Sport utility vehicle: Small,3.6,6,A8,X,12.3,9.9,11.2,25,262
2022,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,3.6,6,M6,X,13.8,10.1,12.2,23,285
2022,Jeep,Wrangler JL Unlimited 4X4,Sport utility vehicle: Small,6.4,8,A8,Z,18.5,14.1,16.5,17,387
2022,Kia,Carnival,Minivan,3.5,6,AS8,X,12.0,8.9,10.6,27,252
2022,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184
2022,Kia,Forte,Mid-size,2.0,4,AV,X,7.9,5.9,7.0,40,165
2022,Kia,Forte,Mid-size,2.0,4,M6,X,8.8,6.1,7.6,37,178
2022,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8.0,35,190
2022,Kia,Forte 5,Full-size,2.0,4,AV,X,8.0,6.0,7.1,40,169
2022,Kia,K5,Full-size,2.5,4,AM8,X,9.9,7.3,8.7,32,207
2022,Kia,K5 AWD,Full-size,1.6,4,AS8,X,9.2,7.0,8.2,34,195
2022,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110
2022,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110
2022,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.0,5.6,5.3,53,124
2022,Kia,Rio,Compact,1.6,4,AV1,X,7.2,6.0,6.7,42,159
2022,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7.0,40,166
2022,Kia,Seltos,Sport utility vehicle: Small,2.0,4,AV8,X,8.2,7.1,7.7,37,182
2022,Kia,Seltos AWD,Sport utility vehicle: Small,1.6,4,AM7,X,9.4,7.9,8.7,32,205
2022,Kia,Seltos AWD,Sport utility vehicle: Small,2.0,4,AV8,X,8.8,7.6,8.2,34,195
2022,Kia,Sorento AWD,Sport utility vehicle: Small,2.5,4,AM8,X,10.9,8.7,9.9,29,234
2022,Kia,Sorento AWD,Sport utility vehicle: Small,2.5,4,AS8,X,10.1,9.2,9.7,29,227
2022,Kia,Sorento Hybrid AWD,Sport utility vehicle: Small,1.6,4,AM6,X,6.4,7.0,6.6,43,157
2022,Kia,Soul,Station wagon: Small,2.0,4,AV,X,8.5,7.0,7.9,36,187
2022,Kia,Sportage,Sport utility vehicle: Small,2.4,4,AS6,X,10.1,7.6,9.0,31,214
2022,Kia,Sportage AWD,Sport utility vehicle: Small,2.0,4,AS6,X,12.1,9.6,11.0,26,261
2022,Kia,Sportage AWD,Sport utility vehicle: Small,2.4,4,AS6,X,10.8,9.1,10.0,28,238
2022,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.7,9.6,11.9,24,280
2022,Kia,Telluride AWD,Sport utility vehicle: Small,3.8,6,AS8,X,12.7,9.7,11.3,25,266
2022,Lamborghini,Aventador Countach,Two-seater,6.5,12,AM7,Z,26.5,14.6,21.2,13,489
2022,Lamborghini,Aventador Ultimae Coupe,Two-seater,6.5,12,AM7,Z,26.8,15.1,21.5,13,498
2022,Lamborghini,Aventador Ultimae Roadster,Two-seater,6.5,12,AM7,Z,26.8,15.1,21.5,13,498
2022,Lamborghini,Huracan evo Coupe,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,371
2022,Lamborghini,Huracan evo Coupe AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370
2022,Lamborghini,Huracan evo Spyder,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,371
2022,Lamborghini,Huracan evo Spyder AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370
2022,Lamborghini,Urus,Sport utility vehicle: Standard,4.0,8,AS8,Z,19.2,14.1,16.9,17,384
2022,Land Rover,Defender 90 P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,13.2,11.3,12.3,23,289
2022,Land Rover,Defender 90 P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.5,10.8,12.3,23,287
2022,Land Rover,Defender 90 5.0L V8,Sport utility vehicle: Standard,5.0,8,AS8,Z,15.8,12.4,14.3,20,339
2022,Land Rover,Defender 110 P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,14.2,11.7,13.0,22,306
2022,Land Rover,Defender 110 P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.5,10.8,12.3,23,287
2022,Land Rover,Defender 110 5.0L V8,Sport utility vehicle: Standard,5.0,8,AS8,Z,16.4,12.7,14.7,19,350
2022,Land Rover,Discovery P300,Sport utility vehicle: Standard,2.0,4,AS8,Z,12.2,10.6,11.5,25,271
2022,Land Rover,Discovery P360,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.8,9.8,11.4,25,270
2022,Land Rover,Discovery Sport P250,Sport utility vehicle: Small,2.0,4,AS9,Z,12.7,10.0,11.5,25,271
2022,Land Rover,New Range Rover P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.0,9.1,11.3,25,265
2022,Land Rover,New Range Rover P400 LWB,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.0,9.1,11.3,25,265
2022,Land Rover,New Range Rover P530,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.1,11.1,13.3,21,316
2022,Land Rover,New Range Rover P530 LWB,Sport utility vehicle: Standard,4.4,8,AS8,Z,15.2,11.0,13.3,21,314
2022,Land Rover,Range Rover P360,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.3,10.2,11.9,24,279
2022,Land Rover,Range Rover P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,13.3,10.2,11.9,24,279
2022,Land Rover,Range Rover P525,Sport utility vehicle: Standard,5.0,8,AS8,Z,14.4,11.3,13.0,22,305
2022,Land Rover,Range Rover P525 LWB,Sport utility vehicle: Standard,5.0,8,AS8,Z,14.4,11.3,13.0,22,305
2022,Land Rover,Range Rover SVAutobiography,Sport utility vehicle: Standard,5.0,8,AS8,Z,17.1,12.6,15.1,19,354
2022,Land Rover,Range Rover SVAutobiography LWB,Sport utility vehicle: Standard,5.0,8,AS8,Z,17.9,12.7,15.5,18,365
2022,Land Rover,Range Rover Sport P360,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.7,9.9,11.4,25,269
2022,Land Rover,Range Rover Sport HST P400,Sport utility vehicle: Standard,3.0,6,AS8,Z,12.7,9.9,11.4,25,269
2022,Land Rover,Range Rover Sport P525,Sport utility vehicle: Standard,5.0,8,AS8,Z,14.1,10.7,12.6,22,294
2022,Land Rover,Range Rover Sport P575 SVR,Sport utility vehicle: Standard,5.0,8,AS8,Z,16.2,12.0,14.3,20,336
2022,Land Rover,Range Rover Evoque P250,Sport utility vehicle: Small,2.0,4,AS9,Z,11.9,8.8,10.5,27,247
2022,Land Rover,Range Rover Evoque P300,Sport utility vehicle: Small,2.0,4,AS9,Z,11.3,9.1,10.3,27,244
2022,Land Rover,Range Rover Velar P250,Sport utility vehicle: Small,2.0,4,AS8,Z,11.5,9.0,10.4,27,244
2022,Land Rover,Range Rover Velar P340,Sport utility vehicle: Small,3.0,6,AS8,Z,11.8,9.0,10.5,27,248
2022,Land Rover,Range Rover Velar P400,Sport utility vehicle: Small,3.0,6,AS8,Z,12.6,9.6,11.3,25,265
2022,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,X,9.5,7.0,8.4,34,195
2022,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,53,124
2022,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.3,9.2,31,214
2022,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219
2022,Lexus,GX 460,Sport utility vehicle: Standard,4.6,8,AS6,Z,16.2,12.3,14.5,19,337
2022,Lexus,IS 300,Compact,2.0,4,AS6,Z,11.0,7.6,9.5,30,221
2022,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2022,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2022,Lexus,IS 500,Compact,5.0,8,AS8,Z,14.1,9.3,11.9,24,280
2022,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.1,9.6,12.6,22,294
2022,Lexus,LC 500 Convertible,Minicompact,5.0,8,AS10,Z,16.0,9.5,13.0,22,304
2022,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189
2022,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.8,8.7,11.2,25,270
2022,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,216
2022,Lexus,LX 600,Sport utility vehicle: Standard,3.4,6,AS10,Z,14.2,10.8,12.7,22,298
2022,Lexus,NX 250 AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.4,7.4,8.4,34,198
2022,Lexus,NX 350 AWD,Sport utility vehicle: Small,2.4,4,AS8,Z,10.5,8.3,9.5,30,221
2022,Lexus,NX 350 AWD F SPORT,Sport utility vehicle: Small,2.4,4,AS8,Z,10.5,8.4,9.5,30,222
2022,Lexus,NX 350h AWD,Sport utility vehicle: Small,2.5,4,AV6,Z,5.7,6.4,6.0,47,140
2022,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2022,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253
2022,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285
2022,Lexus,RX 350 AWD,Sport utility vehicle: Small,3.5,6,AS8,X,12.2,9.0,10.8,26,252
2022,Lexus,RX 350 L AWD,Sport utility vehicle: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268
2022,Lexus,RX 450h AWD,Sport utility vehicle: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185
2022,Lexus,RX 450h L AWD,Sport utility vehicle: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190
2022,Lexus,UX 200,Mid-size,2.0,4,AS10,X,8.0,6.3,7.2,39,168
2022,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140
2022,Lincoln,Aviator AWD,Sport utility vehicle: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280
2022,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.1,8.1,9.8,29,229
2022,Lincoln,Corsair AWD,Sport utility vehicle: Small,2.3,4,AS8,X,11.2,8.3,9.9,29,232
2022,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,A8,X,11.8,9.4,10.7,26,252
2022,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.0,4,AS8,X,11.8,9.4,10.7,26,251
2022,Lincoln,Nautilus AWD,Sport utility vehicle: Small,2.7,6,AS8,X,12.6,9.3,11.2,25,262
2022,Lincoln,Navigator 4X4,Sport utility vehicle: Standard,3.5,6,AS10,X,15.2,10.8,13.2,21,311
2022,Maserati,Ghibli GT,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271
2022,Maserati,Ghibli Modena,Mid-size,3.0,6,A8,Z,13.4,9.4,11.6,24,271
2022,Maserati,Ghibli Modena AWD,Mid-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293
2022,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348
2022,Maserati,Levante GT,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308
2022,Maserati,Levante Modena,Sport utility vehicle: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308
2022,Maserati,Levante Modena V8,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349
2022,Maserati,Levante Trofeo,Sport utility vehicle: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349
2022,Maserati,MC20,Two-seater,3.0,6,AS8,Z,15.4,9.5,12.8,22,295
2022,Maserati,Quattroporte GT,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281
2022,Maserati,Quattroporte Modena,Full-size,3.0,6,A8,Z,14.4,9.3,12.1,23,281
2022,Maserati,Quattroporte Modena AWD,Full-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293
2022,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348
2022,Mazda,CX-3,Compact,2.0,4,AS6,X,8.3,6.9,7.7,37,179
2022,Mazda,CX-3 (SIL),Compact,2.0,4,M6,X,8.8,7.0,8.0,35,186
2022,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.6,7.4,8.1,35,189
2022,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.0,4,AS6,X,9.4,7.7,8.6,33,202
2022,Mazda,CX-30 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208
2022,Mazda,CX-30 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220
2022,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,216
2022,Mazda,CX-5 4WD (Cylinder Deactivation),Sport utility vehicle: Small,2.5,4,AS6,X,9.9,7.9,9.0,31,209
2022,Mazda,CX-5 Turbo 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230
2022,Mazda,CX-9 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,11.6,9.0,10.4,27,243
2022,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,8.4,6.6,7.6,37,178
2022,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.7,6.4,7.7,37,180
2022,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.9,6.5,7.8,36,183
2022,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.5,7.2,8.5,33,199
2022,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207
2022,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.6,6.7,7.7,37,181
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.7,6.6,7.8,36,181
2022,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.1,6.8,8.1,35,190
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.6,7.1,8.4,34,198
2022,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.5,7.4,8.6,33,200
2022,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209
2022,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.6,7.9,36,186
2022,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189
2022,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,9.5,6.8,8.3,34,194
2022,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,10.0,7.0,8.7,32,202
2022,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,10.8,7.9,9.5,30,221
2022,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,10.8,7.8,9.4,30,221
2022,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,12.7,8.7,10.9,26,256
2022,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6,A9,Z,12.6,8.5,10.8,26,252
2022,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM7,Z,11.0,8.2,9.7,29,227
2022,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2.0,4,AM8,Z,12.0,8.5,10.4,27,243
2022,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,11.6,8.8,10.3,27,241
2022,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3.0,6,A9,Z,11.3,8.3,9.9,29,232
2022,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6,A9,Z,12.0,8.9,10.6,27,247
2022,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,11.7,8.4,10.2,28,239
2022,Mercedes-Benz,AMG G 63 SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,19.3,15.6,17.6,16,412
2022,Mercedes-Benz,AMG G 63 4x4 Squared,Sport utility vehicle: Standard,4.0,8,A9,Z,21.5,18.7,20.2,14,470
2022,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Station wagon: Small,2.0,4,AM8,Z,11.0,8.4,9.8,29,230
2022,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,2.0,4,AM8,Z,12.3,9.6,11.1,25,260
2022,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,2.0,4,AM8,Z,12.7,9.4,11.2,25,262
2022,Mercedes-Benz,AMG GLC 43 4MATIC SUV,Sport utility vehicle: Small,3.0,6,A9,Z,12.9,9.3,11.3,25,264
2022,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,Sport utility vehicle: Small,3.0,6,A9,Z,14.0,10.1,12.3,23,287
2022,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,Sport utility vehicle: Standard,3.0,6,A9,Z,13.4,10.6,12.1,23,283
2022,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,Sport utility vehicle: Standard,3.0,6,A9,Z,13.6,11.1,12.5,23,292
2022,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,16.2,12.6,14.6,19,341
2022,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,Sport utility vehicle: Standard,4.0,8,A9,Z,16.4,12.8,14.8,19,346
2022,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,Sport utility vehicle: Standard,4.0,8,A9,Z,17.1,13.2,15.3,18,360
2022,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,12.3,9.4,11.0,26,258
2022,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4.0,8,A9,Z,17.1,11.3,14.5,19,339
2022,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2.0,4,A9,Z,9.9,7.1,8.6,33,202
2022,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4,A9,Z,11.0,8.0,9.6,29,224
2022,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4,A9,Z,10.7,7.5,9.3,30,217
2022,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2.0,4,AM7,Z,9.8,7.0,8.6,33,200
